fighter_id,fighter_url,full_name,flags,flag_count
271e7290-f29e-583b-a856-e49ebc146c53,http://ufcstats.com/fighter-details/4a1a492f299581d9,Andy Uhrich,sparse_bio,1
475c1243-b366-524c-936f-c9d9d1b00a5d,http://ufcstats.com/fighter-details/bd92cf5da5413d2a,Anthony Alves,sparse_bio,1
75c34a99-7aee-5020-900d-320a1c7ef2b0,http://ufcstats.com/fighter-details/7c9aeba0c4d4bd78,Anthony Do,sparse_bio,1
0797f97f-f305-585a-89ef-0d0a8691e8a0,http://ufcstats.com/fighter-details/daff32bc96d1eabf,Anthony Figueroa,missing_dob,1
94dce5fa-d2c7-5023-8bff-1c2354641308,http://ufcstats.com/fighter-details/637a4d8825464c62,Anthony Taylor,sparse_bio,1
670583c4-5d6b-5581-8656-10fde598cee8,http://ufcstats.com/fighter-details/859e0dafd04fe1ca,Anvarbek Daniyalbekov,sparse_bio,1
34396b1f-467e-5a57-ab19-c992cd662880,http://ufcstats.com/fighter-details/8d4943a9ce9f521b,Artenus Young,sparse_bio,1
6be681ec-8f35-539d-931b-2581766281fe,http://ufcstats.com/fighter-details/2a7afe14b3a0a058,Asbel Cancio,sparse_bio,1
082a7aa1-ef74-5310-9d38-2106b6a17b96,http://ufcstats.com/fighter-details/c1e4ae143cce7398,Aurelijus Kerpe,sparse_bio,1
bb75c169-0e0a-5256-8722-79e81d5dbd2e,http://ufcstats.com/fighter-details/848809f3986b4977,Baru Harn,sparse_bio,1
6a186c71-fd94-522b-ab74-b345bb61a9e5,http://ufcstats.com/fighter-details/ee457ef1e1c326c1,Ben Earwood,missing_dob,1
475f323d-3416-5c30-b013-324c0d91bb37,http://ufcstats.com/fighter-details/6070f16bcfd89fcf,Ben Holscher,sparse_bio,1
d1e58231-efb0-575b-9c50-98d4ec087bf3,http://ufcstats.com/fighter-details/329aff8e958a2997,Ben Jones,sparse_bio,1
8d88187a-04c1-5f7e-a4eb-6a264b6f393c,http://ufcstats.com/fighter-details/78bd6940d093fd33,Bill Cooper,sparse_bio,1
2587c61f-c997-5fcb-bc68-f57640903569,http://ufcstats.com/fighter-details/7df4d3c38792b083,Bill Duvall,missing_dob,1
5b17745a-5771-58ce-b4ad-263d894dfdfd,http://ufcstats.com/fighter-details/63f8775391301891,Blair Tugman,sparse_bio,1
e3f3df61-8957-5640-b045-e6945ca3a2a6,http://ufcstats.com/fighter-details/a95a0504fd73bd3e,Blake Bowman,sparse_bio,1
3c403b66-022a-5632-91ec-2123b3735be7,http://ufcstats.com/fighter-details/117580b232409824,Blake Watkins,sparse_bio,1
a45b9df6-7af2-58ac-8d14-3a47c2806c25,http://ufcstats.com/fighter-details/1c061eb6e29eaa0a,Bob Cook,missing_dob,1
24ef9011-0398-5eee-886c-9681c7dc50d7,http://ufcstats.com/fighter-details/c96518b7f6881004,Bob Gilstrap,missing_dob,1
1152050a-7bdf-59e3-bab6-901fce908cec,http://ufcstats.com/fighter-details/1b51895e5572cfda,Bobby Cooper,sparse_bio,1
6525528d-a529-5ba8-a5eb-ead5b9bf503f,http://ufcstats.com/fighter-details/f7ede18b4ec4ec1f,Bobby Escalante,sparse_bio,1
5be3e3e3-d42e-59b4-a3f5-f2c7a183b602,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a,Bobby Flynn,sparse_bio,1
cb4600e2-c7dc-5c4a-94ba-3786eaf24ee1,http://ufcstats.com/fighter-details/ef6f45095119d416,Bobby McAndrews,sparse_bio,1
5086713d-cb42-5dd7-974e-b99263bbc2f2,http://ufcstats.com/fighter-details/6436029b50a9c255,Bobby Stack,missing_dob,1
99bedf6f-9ae3-5553-92c2-526931558b0f,http://ufcstats.com/fighter-details/4d74641fac830182,Brad Gumm,missing_dob,1
e17b0db6-14bd-57d5-b02a-8a831bb62370,http://ufcstats.com/fighter-details/09f8c233de88998d,Brad Royster,sparse_bio,1
ff32515c-84ed-5a24-a796-9da1393b1402,http://ufcstats.com/fighter-details/3993f7dcb7caf42a,Brandon Cash,missing_dob,1
bd79f07f-e87c-57c2-a679-28ae1cd61a34,http://ufcstats.com/fighter-details/13150cf89a5b81e0,Brandon Hester,sparse_bio,1
c27f367d-d844-5edb-ae23-8ceb0d80680d,http://ufcstats.com/fighter-details/78ac94d54aa7f378,Brandon Lowe,sparse_bio,1
de53f983-f554-5fc1-868a-eed207b7cc6c,http://ufcstats.com/fighter-details/2015c944226ad2df,Brandon Magana,sparse_bio,1
99bd01b3-df6e-5689-abe8-f0c219be8c19,http://ufcstats.com/fighter-details/543cd2258f4fa339,Brandon Polcare,sparse_bio,1
ef25b314-7e47-5ac8-94ac-f23a8850d170,http://ufcstats.com/fighter-details/9b28292abe3166d5,Brett Albee,sparse_bio,1
5b881e8d-c4f3-5c18-94cf-5eff565205c3,http://ufcstats.com/fighter-details/7b461ccae8270207,Brett Tillis,sparse_bio,1
31943f54-f4b1-57a0-94e4-a98bc0bb2916,http://ufcstats.com/fighter-details/99c80d2bd5dbe5a9,Brian Schwartz,missing_dob,1
6bb2f256-c890-5708-b06c-367116af01e8,http://ufcstats.com/fighter-details/9db861c26b63daa8,Brian Sleeman,sparse_bio,1
c4059f62-990d-52b0-8316-6500c767c93a,http://ufcstats.com/fighter-details/65239fccecd03404,Bronson Mohika,sparse_bio,1
a6bd26e5-ab2c-5660-894a-ca23a6905b77,http://ufcstats.com/fighter-details/1b41c21d947d6f2f,Brooke Mayo,sparse_bio,1
4ac6d2c8-56c8-52b1-88f9-ebe5451f8184,http://ufcstats.com/fighter-details/12ebd7d157e91701,Bruno Silva,duplicate_name,1
243c64b6-7efe-50da-9bf8-0bb6f6fb34d7,http://ufcstats.com/fighter-details/294aa73dbf37d281,Bruno Silva,duplicate_name,1
54cdfb42-41a5-59cc-87fc-6e41825462dd,http://ufcstats.com/fighter-details/b9c75e7fc910f587,Bryan Humes,sparse_bio,1
a33af7be-0175-5e76-aa6f-a1c982b305a5,http://ufcstats.com/fighter-details/008cf84faae9c7a5,Bryan Travers,sparse_bio,1
